blank_path,annotated_path,cropped_path,species,confidence,bbox,time,model,camera,detection_conf,cropped
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2022-05-07 17-45-14 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2022_05_07_17_45_14_Dingo_0.JPG,Dingo,0.9949225783348083,"[[693.2230834960938, 589.8206787109375, 1311.391845703125, 1008.0457153320312]]",2022_05_07_17_45_14,day,NA,0.9527348875999451,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2024-03-24 18-17-10 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2024_03_24_18_17_10_Dingo_0.JPG,Dingo,0.9970200657844543,"[[631.1127319335938, 561.9698486328125, 897.048828125, 797.6585083007812]]",2024_03_24_18_17_10,day,NA,0.8973308801651001,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2022-03-31 06-33-02 M 2_3.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/further_verification/annotated/2022_03_31_06_33_02_NA_animal.JPG,none,animal,none,"[0.7998, 0.4194, 0.124, 0.102]",2022_03_31_06_33_02,day,NA,none,NO
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0104.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Dingo/NA_2024_04_28_07_38_17_Dingo_0.JPG,Dingo,0.45704591274261475,"[[474.38262939453125, 538.520263671875, 628.2003173828125, 756.039306640625]]",2024_04_28_07_38_17,day,NA,0.9098013043403625,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2023-07-14 07-40-08 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2023_07_14_07_40_08_Dingo_0.JPG,Dingo,0.9735332727432251,"[[1158.4375, 178.8298797607422, 2043.973876953125, 1401.218994140625]]",2023_07_14_07_40_08,day,NA,0.9193035364151001,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0224.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Kangaroo/NA_2024_03_26_06_58_23_Kangaroo_0.JPG,Kangaroo,0.37946629524230957,"[[665.6370239257812, 577.32666015625, 877.1598510742188, 939.5679931640625]]",2024_03_26_06_58_23,day,NA,0.9093098640441895,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0169.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Kangaroo/NA_2024_04_23_06_07_21_Kangaroo_0.JPG,Kangaroo,0.9693101644515991,"[[181.5458984375, 157.62998962402344, 425.764892578125, 981.6798095703125]]",2024_04_23_06_07_21,day,NA,0.8507534861564636,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0100.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Dingo/NA_2024_04_28_07_38_15_Dingo_0.JPG,Dingo,0.7880717515945435,"[[1124.5028076171875, 493.3744201660156, 1643.6793212890625, 892.9605712890625]]",2024_04_28_07_38_15,day,NA,0.9285928606987,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0616.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Dingo/NA_2024_04_11_10_52_24_Dingo_0.JPG,Dingo,0.5622264742851257,"[[191.7841796875, 259.2543029785156, 1684.1199951171875, 1416.3953857421875]]",2024_04_11_10_52_24,day,NA,0.870411217212677,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0173.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Rabbit/NA_2024_04_23_06_07_24_Rabbit_0.JPG,Rabbit,0.40947312116622925,"[[235.24343872070312, 465.8146667480469, 352.3543701171875, 756.2529296875]]",2024_04_23_06_07_24,day,NA,0.8753727078437805,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2024-10-02 08-02-10 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2024_10_02_08_02_10_Dingo_0.JPG,Dingo,0.9860179424285889,"[[823.1320190429688, 635.8884887695312, 1083.4573974609375, 867.9542846679688]]",2024_10_02_08_02_10,day,NA,0.8999007344245911,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2022-03-15 06-27-36 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Dingo/NA_2022_03_15_06_27_36_Dingo_0.JPG,Dingo,0.7671387195587158,"[[1186.238525390625, 522.0932006835938, 1359.1695556640625, 720.2080078125]]",2022_03_15_06_27_36,day,NA,0.877407968044281,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2022-04-30 06-43-34 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Dingo/NA_2022_04_30_06_43_34_Dingo_0.JPG,Dingo,0.4772217571735382,"[[330.3030700683594, 488.603515625, 459.8102111816406, 756.9357299804688]]",2022_04_30_06_43_34,day,NA,0.9082352519035339,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2022-03-25 06-41-09 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2022_03_25_06_41_09_Dingo_0.JPG,Dingo,0.987026035785675,"[[834.7353515625, 630.830810546875, 1136.3258056640625, 924.3328247070312]]",2022_03_25_06_41_09,day,NA,0.9575722813606262,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2022-07-27 08-21-39 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Dingo/NA_2022_07_27_08_21_39_Dingo_0.JPG,Dingo,0.8483886122703552,"[[1277.5174560546875, 404.01513671875, 1581.8768310546875, 890.48486328125]]",2022_07_27_08_21_39,day,NA,0.9206411838531494,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0137.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Kangaroo/NA_2024_04_23_06_06_54_Kangaroo_0.JPG,Kangaroo,0.9860214591026306,"[[0.0, 32.513671875, 926.4246215820312, 1406.7904052734375]]",2024_04_23_06_06_54,day,NA,0.93556147813797,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0160.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Kangaroo/NA_2024_04_23_06_07_14_Kangaroo_0.JPG,Kangaroo,0.9915183186531067,"[[0.0, 34.58124923706055, 1111.3260498046875, 1397.6361083984375]]",2024_04_23_06_07_14,day,NA,0.9511463046073914,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0225.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Dingo/NA_2024_03_26_06_58_24_Dingo_0.JPG,Dingo,0.49763327836990356,"[[502.6017761230469, 587.6238403320312, 695.4735717773438, 894.6748046875]]",2024_03_26_06_58_24,day,NA,0.918815553188324,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2023-08-06 09-16-28 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2023_08_06_09_16_28_Dingo_0.JPG,Dingo,0.9850742816925049,"[[1169.446533203125, 488.8085021972656, 1585.870361328125, 922.0764770507812]]",2023_08_06_09_16_28,day,NA,0.9465985894203186,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2023-03-06 18-50-51 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2023_03_06_18_50_51_Dingo_0.JPG,Dingo,0.9968269467353821,"[[1212.0068359375, 422.7891540527344, 1603.2728271484375, 897.2294311523438]]",2023_03_06_18_50_51,day,NA,0.9372496008872986,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2024-05-02 08-31-47 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2024_05_02_08_31_47_Dingo_0.JPG,Dingo,0.9968357682228088,"[[1028.5302734375, 638.8081665039062, 1344.4627685546875, 908.1480712890625]]",2024_05_02_08_31_47,day,NA,0.9538103938102722,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2024-05-02 08-31-47 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2024_05_02_08_31_47_Dingo_1.JPG,Dingo,0.9787946939468384,"[[332.83221435546875, 556.2571411132812, 542.658203125, 793.0901489257812]]",2024_05_02_08_31_47,day,NA,0.9025875329971313,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0031.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2022_09_30_07_23_17_Dingo_0.JPG,Dingo,0.9734463691711426,"[[1013.1078491210938, 464.0513610839844, 1220.814453125, 754.4158325195312]]",2022_09_30_07_23_17,day,NA,0.8921388983726501,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0348.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/further_verification/annotated/2024_04_02_09_27_22_NA_animal.JPG,none,animal,none,"[0.8349, 0.4888, 0.0556, 0.1166]",2024_04_02_09_27_22,day,NA,none,NO
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0138.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Kangaroo/NA_2024_04_23_06_06_55_Kangaroo_0.JPG,Kangaroo,0.9479965567588806,"[[150.55615234375, 31.615234375, 1266.1898193359375, 1401.7684326171875]]",2024_04_23_06_06_55,day,NA,0.9501760005950928,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0108.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2024_04_28_07_38_38_Dingo_0.JPG,Dingo,0.9768034219741821,"[[1168.727294921875, 484.0142517089844, 1551.5926513671875, 917.2644653320312]]",2024_04_28_07_38_38,day,NA,0.9412119388580322,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0141.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/discard/2024_04_23_06_06_57_NA_none.JPG,none,none,none,none,2024_04_23_06_06_57,day,NA,none,NO
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2022-03-02 05-56-48 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2022_03_02_05_56_48_Dingo_0.JPG,Dingo,0.9953486323356628,"[[1009.955078125, 383.9839782714844, 1566.3211669921875, 1181.689697265625]]",2022_03_02_05_56_48,day,NA,0.9478972554206848,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0168.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Kangaroo/NA_2024_04_23_06_07_21_Kangaroo_0.JPG,Kangaroo,0.99424147605896,"[[180.71324157714844, 28.33125114440918, 578.0828857421875, 1400.9306640625]]",2024_04_23_06_07_21,day,NA,0.8379969000816345,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0107.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Dingo/NA_2024_04_28_07_38_37_Dingo_0.JPG,Dingo,0.9462727904319763,"[[1473.917236328125, 443.7939453125, 2016.947265625, 969.1337890625]]",2024_04_28_07_38_37,day,NA,0.9423035979270935,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2021-07-01 15-36-22 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Dingo/NA_2021_07_01_15_36_22_Dingo_0.JPG,Dingo,0.922149121761322,"[[1.110937476158142, 34.58769607543945, 2036.4613037109375, 1407.1865234375]]",2021_07_01_15_36_22,day,NA,0.9019671082496643,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2024-06-13 16-49-57 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2024_06_13_16_49_57_Dingo_0.JPG,Dingo,0.9826995134353638,"[[615.6942749023438, 618.4866333007812, 842.5704345703125, 824.7350463867188]]",2024_06_13_16_49_57,day,NA,0.8745009303092957,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2024-12-21 05-05-35 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Dingo/NA_2024_12_21_05_05_35_Dingo_0.JPG,Dingo,0.9104748368263245,"[[555.2984619140625, 607.6116333007812, 970.00830078125, 1255.3897705078125]]",2024_12_21_05_05_35,day,NA,0.9282339215278625,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2024-04-02 09-27-06 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2024_04_02_09_27_06_Dingo_0.JPG,Dingo,0.9507275819778442,"[[691.5828857421875, 646.0556640625, 1232.575439453125, 1066.6812744140625]]",2024_04_02_09_27_06,day,NA,0.9229691028594971,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0153.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Kangaroo/NA_2024_04_23_06_07_08_Kangaroo_0.JPG,Kangaroo,0.981622576713562,"[[0.0, 34.56523513793945, 2037.86328125, 1408.6680908203125]]",2024_04_23_06_07_08,day,NA,0.8971155285835266,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2021-09-20 05-46-37 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2021_09_20_05_46_37_Dingo_0.JPG,Dingo,0.9969149827957153,"[[648.5679931640625, 54.26679611206055, 2043.6688232421875, 1395.642578125]]",2021_09_20_05_46_37,day,NA,0.9856607913970947,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0223.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Kangaroo/NA_2024_03_26_06_58_22_Kangaroo_0.JPG,Kangaroo,0.5998707413673401,"[[993.8681640625, 610.21337890625, 1296.0654296875, 1035.2015380859375]]",2024_03_26_06_58_22,day,NA,0.9081416726112366,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2022-04-25 07-36-29 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2022_04_25_07_36_29_Dingo_0.JPG,Dingo,0.9980431795120239,"[[355.91644287109375, 589.0673217773438, 611.7621459960938, 772.0870361328125]]",2022_04_25_07_36_29,day,NA,0.8804444670677185,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2023-03-05 05-48-56 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2023_03_05_05_48_56_Dingo_0.JPG,Dingo,0.9982903599739075,"[[987.7306518554688, 570.1688842773438, 1370.1923828125, 986.1477661132812]]",2023_03_05_05_48_56,day,NA,0.9422268271446228,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0213.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Dingo/NA_2024_03_25_07_58_20_Dingo_0.JPG,Dingo,0.791169285774231,"[[49.84305953979492, 629.6571655273438, 140.48849487304688, 736.99072265625]]",2024_03_25_07_58_20,day,NA,0.8821284174919128,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0148.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Kangaroo/NA_2024_04_23_06_07_04_Kangaroo_0.JPG,Kangaroo,0.9998937845230103,"[[1.2030762434005737, 41.93584060668945, 678.90673828125, 1411.2396240234375]]",2024_04_23_06_07_04,day,NA,0.9394702911376953,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2022-03-22 18-21-38 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2022_03_22_18_21_38_Dingo_0.JPG,Dingo,0.99444180727005,"[[1110.2479248046875, 488.02667236328125, 1497.9783935546875, 868.0130004882812]]",2022_03_22_18_21_38,day,NA,0.9436072707176208,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0434.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Dingo/NA_2024_04_06_08_46_50_Dingo_0.JPG,Dingo,0.8543052077293396,"[[330.9339904785156, 618.0368041992188, 464.35089111328125, 836.7068481445312]]",2024_04_06_08_46_50,day,NA,0.9151004552841187,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0275.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2024_05_02_08_31_49_Dingo_0.JPG,Dingo,0.998444139957428,"[[1373.9620361328125, 561.22998046875, 1938.786376953125, 976.59814453125]]",2024_05_02_08_31_49,day,NA,0.9537760019302368,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/RCNX0170.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Kangaroo/NA_2024_04_23_06_07_22_Kangaroo_0.JPG,Kangaroo,0.9922186136245728,"[[139.89100646972656, 271.9593200683594, 343.7775573730469, 889.47607421875]]",2024_04_23_06_07_22,day,NA,0.8639118075370789,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2022-02-16 19-01-15 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2022_02_16_19_01_15_Dingo_0.JPG,Dingo,0.9597607254981995,"[[566.3703002929688, 601.048095703125, 825.5481567382812, 941.8617553710938]]",2022_02_16_19_01_15,day,NA,0.941189169883728,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2022-02-16 19-01-15 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Kangaroo/NA_2022_02_16_19_01_15_Kangaroo_1.JPG,Kangaroo,0.9965747594833374,"[[1567.4774169921875, 616.6555786132812, 1618.4705810546875, 724.90185546875]]",2022_02_16_19_01_15,day,NA,0.8999453186988831,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2024-04-06 08-46-52 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2024_04_06_08_46_52_Dingo_0.JPG,Dingo,0.9917674660682678,"[[1684.2047119140625, 631.1801147460938, 2047.435546875, 1150.7235107421875]]",2024_04_06_08_46_52,day,NA,0.9198372960090637,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2024-04-06 08-46-52 M 1_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/low_confidence/Dingo/NA_2024_04_06_08_46_52_Dingo_1.JPG,Dingo,0.4068548381328583,"[[140.3024444580078, 620.041015625, 229.3842010498047, 785.3674926757812]]",2024_04_06_08_46_52,day,NA,0.9097164273262024,YES
/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/Dingo/2022-04-25 07-36-20 M 2_3.JPG,none,/home/willwright/Documents/wild_deserts_outputs/raw_data/day_images/outputs/classification/day/Dingo/NA_2022_04_25_07_36_20_Dingo_0.JPG,Dingo,0.967264711856842,"[[577.1602783203125, 611.7423706054688, 871.2929077148438, 824.8187866210938]]",2022_04_25_07_36_20,day,NA,0.9040348529815674,YES
